OrtGel,Bina_Yasi,OrtOda,Ort_Y,Nufus,Ort_Hane,Enlem,Boylam,Port_no,Fiyat
6.0774,29,7.870967741935484,1.016129032258065,161,2.596774193548387,38.43,-122.68,19279,3.344
3.3981,15,5.860279441117765,1.031936127744511,1182,2.359281437125749,38.46,-122.58,19280,2.469
4.6957,13,6.189751801441153,1.088871096877502,2543,2.036028823058447,38.42,-122.61,19281,2.598
3.9375,10,5.629107981220657,1.034428794992175,1132,1.77151799687011,38.43,-122.58,19282,2.692
3.183,14,4.78448275862069,1.120689655172414,505,1.451149425287356,38.44,-122.59,19283,2.012
3.4561,20,5.451171875,1.06640625,785,1.533203125,38.43,-122.59,19284,2.167
5.93,20,6.289617486338797,1.153005464480874,478,2.612021857923497,38.41,-122.56,19285,3.846
2.6023,14,3.7824,1.0096,1300,2.08,38.46,-122.66,19286,2.211
4.4375,26,6.442724458204334,1.04953560371517,906,2.804953560371517,38.45,-122.66,19287,2.935
2.9222,24,5.141176470588236,1.029411764705882,1027,2.013725490196078,38.45,-122.67,19288,2.426
3.2415,32,5.230235783633842,1.027739251040222,1786,2.477115117891817,38.44,-122.67,19289,1.722
2.9107,29,4.97508896797153,1.046263345195729,1346,2.395017793594306,38.44,-122.68,19290,1.697
3.9766,47,6.277777777777778,1.069444444444444,310,2.152777777777778,38.45,-122.7,19291,1.906
4.0139,36,5.546052631578948,0.9967105263157895,744,2.447368421052631,38.45,-122.68,19292,1.631
2.7222,40,4.911864406779661,0.9525423728813559,636,2.155932203389831,38.44,-122.69,19293,1.612
3.5521,35,6.277777777777778,1.115740740740741,620,2.87037037037037,38.44,-122.69,19294,1.683
3.4545,36,4.891791044776119,0.9664179104477612,648,2.417910447761194,38.44,-122.68,19295,1.612
3.2845,45,4.551546391752577,1.041237113402062,401,2.067010309278351,38.44,-122.7,19296,1.783
3.9191,36,6.110062893081761,1.059748427672956,711,2.235849056603774,38.45,-122.69,19297,1.83
3.8583,31,6.457142857142857,1.125,691,2.467857142857143,38.44,-122.69,19298,1.932
2.1912,42,4.122093023255814,1.058139534883721,547,3.180232558139535,38.44,-122.7,19299,1.65
3.2935,35,4.289473684210527,1.128289473684211,822,2.703947368421053,38.44,-122.7,19300,1.578
2.2262,52,4.55379746835443,1.028481012658228,738,2.335443037974684,38.43,-122.71,19301,1.299
1.5026,38,3.192816635160681,0.994328922495274,1071,2.024574669187146,38.43,-122.71,19302,1.24
1.5357,52,3.879120879120879,1.029304029304029,627,2.296703296703297,38.44,-122.72,19303,1.375
1.3684,52,4.082644628099174,1.169421487603306,475,1.962809917355372,38.44,-122.71,19304,2.583
1.7,27,4.2,1.091304347826087,462,2.008695652173913,38.44,-122.71,19305,3.5
1.9932,29,4.32994923857868,1.053299492385787,990,2.512690355329949,38.47,-122.72,19306,1.648
2.9073,35,4.691558441558442,1.003246753246753,795,2.581168831168831,38.46,-122.72,19307,1.57
3.1467,41,4.882352941176471,1.044817927170868,780,2.184873949579832,38.45,-122.72,19308,1.755
2.314,42,4.265582655826559,1.018970189701897,844,2.287262872628726,38.46,-122.71,19309,1.694
2.905,41,4.310043668122271,1.052401746724891,965,2.106986899563319,38.46,-122.71,19310,1.593
3.0444,36,4.559748427672956,1.081761006289308,1087,2.278825995807128,38.46,-122.71,19311,1.672
2.9663,39,4.813708260105448,1.007029876977153,1223,2.149384885764499,38.45,-122.71,19312,1.854
3.455,48,5.883018867924529,1.058490566037736,1275,2.40566037735849,38.45,-122.71,19313,2.221
1.125,26,3.794339622641509,1.050943396226415,855,1.613207547169811,38.45,-122.7,19314,2.333
2.1827,52,4.344230769230769,1.032692307692308,957,1.840384615384615,38.45,-122.71,19315,1.888
5.3409,15,6.081081081081081,1.011583011583012,716,2.764478764478764,38.48,-122.68,19316,2.446
2.4722,16,4.722298221614227,1.082079343365253,1567,2.143638850889193,38.47,-122.67,19317,1.943
4.7143,17,6.466666666666667,1.064646464646465,1244,2.513131313131313,38.46,-122.68,19318,2.029
3.0568,19,4.267898383371825,0.9884526558891455,1130,2.609699769053118,38.47,-122.67,19319,1.903
2.3929,15,4.493796526054591,1.007444168734491,718,1.781637717121588,38.46,-122.68,19320,1.413
3.9261,23,5.44839255499154,1.020304568527919,1299,2.197969543147208,38.46,-122.71,19321,2.133
5.0415,29,6.555555555555555,1.040816326530612,1012,2.294784580498866,38.46,-122.7,19322,2.402
5.0,32,5.80078125,0.984375,1117,2.181640625,38.46,-122.69,19323,2.759
4.1734,39,6.396825396825397,1.063492063492063,640,2.031746031746032,38.45,-122.7,19324,2.405
6.0298,23,6.874251497005988,1.065868263473054,902,2.70059880239521,38.48,-122.72,19325,2.891
7.3003,19,7.9616,1.1376,1926,3.0816,38.46,-122.68,19326,3.813
6.6104,15,7.340702210663199,1.079323797139142,2324,3.022106631989597,38.5,-122.71,19327,3.309
4.2051,16,5.236893203883495,0.9514563106796117,1462,2.83883495145631,38.48,-122.66,19328,1.903
2.825,16,4.648464163822526,1.011945392491468,1124,1.918088737201365,38.48,-122.66,19329,1.862
3.7617,23,5.818652849740933,1.132124352331606,1035,2.681347150259068,38.47,-122.66,19330,1.726
4.0647,14,5.279596977329975,1.057934508816121,926,2.332493702770781,38.46,-122.65,19331,1.878
3.267,21,5.230379746835443,0.9949367088607595,919,2.326582278481013,38.48,-122.66,19332,1.762
4.75,20,6.1,1.03695652173913,1369,2.976086956521739,38.47,-122.66,19333,1.905
6.6854,18,6.648221343873518,0.9901185770750988,1442,2.849802371541502,38.51,-122.69,19334,3.13
5.8369,19,7.145374449339207,0.9889867841409692,1174,2.58590308370044,38.48,-122.64,19335,2.557
3.858,24,7.662162162162162,1.114864864864865,847,2.861486486486486,38.47,-122.65,19336,2.144
6.6004,17,6.087649402390438,1.051792828685259,606,2.414342629482072,38.48,-122.6,19337,3.415
4.5167,24,5.977667493796526,1.15136476426799,1006,2.496277915632754,38.54,-122.62,19338,2.652
5.7819,19,6.178885630498534,0.9736070381231672,874,2.563049853372434,38.5,-122.63,19339,2.656
5.5061,17,6.687116564417177,1.006134969325153,473,2.901840490797546,38.48,-122.65,19340,2.318
5.4886,6,6.739217652958876,1.019057171514544,2699,2.707121364092277,38.54,-122.75,19341,2.542
2.4922,23,4.764705882352941,1.041745730550285,1052,1.996204933586338,38.52,-122.78,19342,1.92
3.75,18,5.753864447086801,1.091557669441142,2755,3.275862068965517,38.5,-122.79,19343,2.483
3.055,6,5.528,1.034666666666667,826,2.202666666666667,38.52,-122.76,19344,2.241
5.449,16,6.822764227642277,1.03739837398374,1713,2.785365853658536,38.5,-122.75,19345,2.521
2.0651,14,3.490500863557858,1.120898100172712,2323,2.006044905008636,38.46,-122.73,19346,1.354
3.7266,16,4.702564102564103,1.002564102564103,994,2.548717948717949,38.47,-122.73,19347,1.565
3.0714,16,5.484615384615385,1.103846153846154,525,2.019230769230769,38.47,-122.74,19348,1.617
2.6607,9,3.876923076923077,1.015384615384615,1311,2.241025641025641,38.46,-122.74,19349,0.915
4.551,12,6.451313755795981,1.035548686244204,1882,2.908809891808346,38.48,-122.74,19350,1.783
4.5417,4,5.735632183908046,0.9832007073386384,2958,2.615384615384615,38.48,-122.75,19351,1.974
3.1662,7,4.866192170818505,1.008540925266904,3468,2.468327402135231,38.48,-122.79,19352,1.91
4.745,28,6.313932980599647,1.077601410934744,1634,2.881834215167549,38.46,-122.81,19353,2.486
3.0147,13,5.938186813186813,1.401098901098901,2566,3.524725274725275,38.46,-122.75,19354,1.428
2.6384,16,4.527303754266212,1.034129692832765,1693,2.889078498293515,38.46,-122.75,19355,1.469
4.5152,14,6.478142076502732,1.032786885245902,2149,2.935792349726776,38.46,-122.76,19356,1.992
4.2061,14,6.2421875,0.9986979166666666,2252,2.932291666666667,38.46,-122.76,19357,2.131
1.722,14,3.432791728212703,1.113737075332349,1026,1.515509601181684,38.46,-122.73,19358,1.5
3.9329,17,5.193220338983051,0.9966101694915255,1704,2.888135593220339,38.45,-122.74,19359,1.709
4.0798,25,5.245136186770428,0.9649805447470817,1296,2.521400778210117,38.45,-122.74,19360,1.792
2.6576,23,5.163003663003663,1.120879120879121,1644,3.010989010989011,38.44,-122.74,19361,1.479
3.875,20,5.838,1.016,1711,3.422,38.44,-122.73,19362,1.403
3.1797,48,4.11046511627907,0.9651162790697675,458,2.662790697674418,38.44,-122.72,19363,1.404
2.3824,35,4.087591240875913,1.083941605839416,659,2.405109489051095,38.44,-122.73,19364,1.45
2.4,28,4.508403361344538,1.012605042016807,652,2.739495798319328,38.44,-122.73,19365,1.462
0.9437,52,2.611111111111111,0.8611111111111112,301,4.180555555555555,38.44,-122.72,19366,1.292
3.5845,17,4.63894523326572,1.008113590263692,1240,2.515212981744422,38.44,-122.74,19367,1.643
3.0341,11,4.854469854469855,1.046777546777547,2430,2.525987525987526,38.43,-122.74,19368,1.423
3.7132,15,5.190779014308426,1.09697933227345,1629,2.589825119236884,38.43,-122.73,19369,1.676
3.6292,8,5.593659942363113,1.060518731988473,2864,2.751200768491835,38.45,-122.76,19370,1.836
4.6792,23,6.382716049382716,0.9711934156378601,555,2.283950617283951,38.44,-122.82,19371,3.047
4.7283,11,5.421348314606742,0.9812734082397003,1633,3.058052434456929,38.44,-122.76,19372,1.702
3.8244,14,5.865951742627346,1.068364611260054,1809,2.424932975871314,38.44,-122.76,19373,1.8
3.9766,14,6.58664546899841,1.042925278219396,1569,2.494435612082671,38.44,-122.78,19374,3.453
5.038,9,5.428415300546448,0.9672131147540983,2581,2.820765027322405,38.42,-122.79,19375,1.856
2.375,42,4.927884615384615,1.043269230769231,1073,2.579326923076923,38.42,-122.74,19376,1.41
2.1864,29,4.031626506024097,1.04066265060241,1880,2.831325301204819,38.43,-122.73,19377,1.432
2.5735,31,4.622425629290618,1.089244851258581,1408,3.221967963386728,38.43,-122.72,19378,1.311
1.9458,26,4.709677419354839,1.020161290322581,937,3.778225806451613,38.42,-122.72,19379,1.46
3.0969,26,5.119318181818182,1.042613636363636,2605,3.700284090909091,38.42,-122.72,19380,1.438
4.3523,26,4.901694915254238,1.003389830508475,884,2.996610169491525,38.42,-122.73,19381,1.5
2.8036,30,5.234413965087282,1.012468827930175,1156,2.882793017456359,38.42,-122.72,19382,1.523
2.975,30,5.292682926829269,1.070301291248207,2250,3.228120516499283,38.4,-122.73,19383,1.573
3.1094,40,4.822916666666667,1.072916666666667,841,2.920138888888889,38.37,-122.73,19384,1.833
2.6667,36,5.092356687898089,1.098726114649682,1086,3.45859872611465,38.43,-122.75,19385,1.491
2.5917,43,4.548821548821548,0.9326599326599326,1011,3.404040404040404,38.41,-122.78,19386,1.44
2.75,35,5.639308855291577,1.025917926565875,1293,2.792656587473002,38.39,-122.77,19387,1.975
3.9688,17,5.163934426229508,0.9639344262295082,1857,3.044262295081967,38.41,-122.75,19388,1.65
2.785,32,4.172619047619047,1.083333333333333,489,2.910714285714286,38.41,-122.82,19389,1.693
2.9625,29,5.190207156308851,1.037664783427495,1381,2.60075329566855,38.42,-122.84,19390,2.373
3.6667,38,5.182222222222222,0.9911111111111112,584,2.595555555555555,38.42,-122.86,19391,2.444
4.125,19,5.423267326732673,0.9678217821782178,1065,2.636138613861386,38.41,-122.84,19392,2.046
3.1217,37,5.179906542056075,1.053738317757009,1019,2.380841121495327,38.4,-122.83,19393,1.785
3.6696,15,5.141903171953255,1.030050083472454,1446,2.414023372287145,38.4,-122.84,19394,1.944
3.7991,21,4.907407407407407,1.006172839506173,414,2.555555555555555,38.37,-122.78,19395,1.75
3.8846,40,5.647887323943662,0.9929577464788732,1054,2.474178403755869,38.4,-122.82,19396,2.159
4.1731,26,5.154574132492113,0.9936908517350158,909,2.867507886435331,38.37,-122.8,19397,2.572
2.9453,26,5.411904761904762,1.128571428571429,1124,2.676190476190476,38.39,-122.8,19398,1.667
4.4357,16,6.028571428571428,1.042857142857143,793,2.832142857142857,38.39,-122.84,19399,2.169
2.462,19,4.548969072164948,1.015463917525773,868,2.237113402061856,38.39,-122.83,19400,2.603
3.625,22,5.854545454545454,1.104545454545454,593,2.695454545454545,38.39,-122.82,19401,2.337
4.7422,32,5.865306122448979,1.048979591836735,752,3.069387755102041,38.39,-122.82,19402,2.409
4.5132,27,5.492505353319058,1.025695931477516,1227,2.627408993576017,38.38,-122.82,19403,2.599
5.0323,30,6.295264623955432,1.041782729805014,958,2.668523676880223,38.35,-122.76,19404,2.224
4.5147,34,6.322222222222222,1.138888888888889,541,3.005555555555556,38.39,-122.87,19405,2.714
4.5875,32,6.712418300653595,1.058823529411765,843,2.754901960784314,38.33,-122.77,19406,2.907
3.9917,25,5.576363636363636,1.034545454545454,1602,2.912727272727273,38.33,-122.82,19407,2.441
5.0574,20,5.818803418803419,1.073504273504273,1641,2.805128205128205,38.34,-122.88,19408,2.762
5.2769,18,6.135549872122762,0.9948849104859335,1131,2.892583120204604,38.36,-122.81,19409,2.939
4.4437,16,5.932659932659933,0.9865319865319865,810,2.727272727272727,38.37,-122.85,19410,3.05
5.7664,16,6.002976190476191,1.098214285714286,931,2.770833333333333,38.38,-122.89,19411,2.675
3.4471,31,5.326388888888889,1.013888888888889,716,2.486111111111111,38.44,-122.86,19412,2.095
5.1512,28,6.267716535433071,1.146981627296588,1015,2.664041994750656,38.42,-122.89,19413,2.683
4.0446,36,5.726224783861672,1.115273775216138,1065,3.069164265129683,38.43,-122.87,19414,1.722
4.6705,19,6.38961038961039,1.136363636363636,852,2.766233766233766,38.43,-122.91,19415,2.698
4.511,22,5.631067961165049,1.044660194174757,1445,2.805825242718447,38.4,-122.89,19416,2.968
2.6161,30,6.833333333333333,1.597938144329897,1387,2.383161512027491,38.49,-123.04,19417,1.325
2.0556,52,8.316602316602317,1.926640926640927,524,2.023166023166023,38.46,-123.02,19418,1.2
3.1,29,7.542372881355933,1.591525423728813,1328,2.250847457627119,38.44,-122.98,19419,1.621
1.3712,37,6.698863636363637,1.602272727272727,354,2.011363636363636,38.48,-123.01,19420,1.183
3.2315,35,6.698757763975156,1.512422360248447,768,2.385093167701863,38.54,-123.02,19421,1.369
2.6726,33,5.032154340836013,1.254019292604502,759,2.440514469453376,38.51,-123.0,19422,1.531
1.9265,44,6.880851063829788,1.587234042553191,1112,2.365957446808511,38.5,-122.97,19423,1.327
2.1165,48,6.898423817863398,1.506129597197899,1257,2.201401050788091,38.53,-122.97,19424,0.987
3.7143,49,6.201086956521739,1.298913043478261,505,2.744565217391304,38.53,-122.94,19425,1.488
2.6316,46,6.229508196721311,1.344262295081967,807,2.204918032786885,38.5,-122.94,19426,1.17
3.6343,37,5.208860759493671,1.09493670886076,1137,2.39873417721519,38.49,-122.91,19427,1.465
3.5085,27,5.446153846153846,1.085314685314685,1832,2.562237762237762,38.48,-122.87,19428,1.878
2.5687,25,5.124590163934426,1.029508196721312,737,2.416393442622951,38.46,-122.88,19429,2.492
4.7105,22,6.5,1.07421875,1309,2.556640625,38.46,-122.85,19430,2.662
2.7072,37,9.212209302325581,2.090116279069767,777,2.258720930232558,38.49,-122.94,19431,1.171
4.5,18,6.142857142857143,1.072948328267477,912,2.772036474164134,38.46,-122.91,19432,2.519
5.0555,4,6.751677852348993,1.054650047938638,2936,2.814956855225311,38.58,-122.72,19433,2.408
3.8616,8,6.19,1.088,2967,2.967,38.55,-122.82,19434,1.951
3.6583,13,6.309711286089239,1.112860892388452,2568,3.37007874015748,38.52,-122.85,19435,1.832
4.2716,9,5.789556962025316,1.031645569620253,1889,2.988924050632912,38.53,-122.78,19436,2.508
1.1553,12,4.238888888888889,1.131481481481482,919,1.701851851851852,38.54,-122.81,19437,1.393
3.276,27,5.750788643533123,1.135646687697161,907,2.861198738170347,38.53,-122.82,19438,1.729
3.7768,5,5.802037845705968,1.072780203784571,1887,2.746724890829694,38.54,-122.79,19439,2.138
3.7361,23,5.352,1.042,1456,2.912,38.61,-122.87,19440,1.737
2.1903,52,4.27683615819209,0.9830508474576272,767,2.166666666666667,38.62,-122.87,19441,1.6
3.4013,52,4.613157894736842,1.0,982,2.584210526315789,38.61,-122.86,19442,1.833
2.7432,35,5.204408817635271,1.046092184368737,1231,2.466933867735471,38.62,-122.86,19443,1.74
3.1875,18,5.048237476808906,1.033395176252319,1667,3.092764378478664,38.62,-122.87,19444,1.761
3.8681,29,5.818181818181818,1.029411764705882,1117,2.986631016042781,38.64,-122.82,19445,1.886
3.2452,17,5.841573033707865,1.149438202247191,2036,2.287640449438202,38.58,-122.83,19446,1.688
4.0294,41,7.472527472527473,1.376373626373626,987,2.711538461538462,38.61,-122.82,19447,2.017
4.5913,16,6.338593974175036,1.010043041606887,1908,2.737446197991392,38.62,-122.85,19448,2.446
4.6875,33,6.924242424242424,1.113636363636364,394,2.984848484848485,38.67,-123.01,19449,2.462
5.1005,33,6.12,1.064,728,2.912,38.57,-122.94,19450,2.667
4.0781,26,6.367924528301887,1.119496855345912,2072,3.257861635220126,38.64,-122.94,19451,2.878
2.9792,37,5.393728222996516,1.142857142857143,863,3.006968641114983,38.73,-122.95,19452,1.513
3.7352,32,6.475357710651828,1.141494435612083,2053,3.263910969793323,38.68,-122.87,19453,2.28
4.6953,18,7.051851851851852,1.266666666666667,1027,2.535802469135803,38.77,-122.85,19454,2.417
3.9063,43,6.178571428571429,1.267857142857143,582,2.598214285714286,38.66,-122.7,19455,2.1
3.375,16,6.013372956909361,1.142644873699851,1998,2.968796433878158,38.79,-123.03,19456,1.719
3.025,35,4.446511627906977,0.9906976744186047,488,2.269767441860465,38.81,-123.02,19457,1.406
3.2425,45,4.678474114441417,1.059945504087193,916,2.49591280653951,38.81,-123.02,19458,1.388
3.5156,21,4.864864864864865,1.297297297297297,131,1.77027027027027,38.8,-123.01,19459,1.333
3.2546,32,5.041121495327102,0.9887850467289719,1417,2.648598130841121,38.79,-123.01,19460,1.341
2.8344,20,4.873040752351097,1.115987460815047,1643,2.575235109717868,38.79,-123.1,19461,1.644
3.3125,9,16.54128440366972,3.116207951070336,594,1.81651376146789,38.7,-123.49,19462,2.954
2.7171,38,8.295454545454545,1.767045454545455,569,3.232954545454545,38.7,-123.24,19463,1.313
3.3536,27,7.061776061776062,1.474903474903475,1278,2.467181467181467,38.54,-123.25,19464,1.575
3.9167,28,8.839142091152816,1.812332439678284,923,2.474530831099196,38.38,-123.08,19465,2.326
2.9375,50,7.008310249307479,1.451523545706371,940,2.60387811634349,38.42,-122.96,19466,1.229
2.3611,31,6.151079136690647,1.561151079136691,280,2.014388489208633,38.46,-123.07,19467,1.125
3.9336,18,6.188405797101449,1.207729468599034,1128,2.72463768115942,38.38,-122.93,19468,2.625
3.8589,16,5.267605633802817,1.049295774647887,778,2.73943661971831,38.36,-123.02,19469,2.688
5.6445,8,7.710526315789473,1.523923444976077,851,2.035885167464115,38.33,-123.0,19470,3.648
3.3333,27,6.541666666666667,1.166666666666667,195,2.708333333333333,37.92,-120.84,19471,2.083
3.2667,17,6.225331369661267,1.073637702503682,1809,2.66421207658321,37.82,-120.79,19472,2.695
3.7031,27,5.647453083109919,1.005361930294906,2142,2.871313672922252,37.81,-120.9,19473,1.733
2.2024,20,5.277777777777778,1.037037037037037,304,2.814814814814815,37.76,-120.9,19474,1.563
3.1136,27,6.271604938271605,1.148148148148148,263,3.246913580246914,37.73,-120.86,19475,1.833
5.5228,14,7.104627766599598,1.022132796780684,1505,3.028169014084507,37.76,-120.79,19476,2.753
3.5833,16,6.887179487179488,1.235897435897436,732,3.753846153846154,37.73,-120.76,19477,1.875
3.3182,46,5.3875,1.075,239,2.9875,37.77,-120.69,19478,2.821
3.5959,9,5.24160346695558,0.9967497291440953,2460,2.66522210184182,37.77,-120.87,19479,1.427
1.8625,52,6.411764705882353,1.191176470588235,197,2.897058823529412,37.77,-120.85,19480,0.854
1.7188,45,5.008064516129032,1.040322580645161,257,2.07258064516129,37.77,-120.86,19481,1.094
3.825,38,5.80827067669173,1.048872180451128,662,2.488721804511278,37.77,-120.86,19482,0.964
2.3523,28,5.206896551724138,1.0,535,2.306034482758621,37.77,-120.86,19483,0.947
1.7143,16,4.851239669421488,1.028925619834711,601,2.483471074380165,37.76,-120.87,19484,1.133
2.0833,20,4.311258278145695,1.039735099337748,421,2.788079470198675,37.77,-120.85,19485,0.773
2.4717,37,4.748633879781421,1.101092896174863,936,2.557377049180328,37.77,-120.85,19486,0.771
3.0917,32,4.796019900497512,0.9850746268656716,623,3.099502487562189,37.76,-120.86,19487,0.889
2.5655,16,4.955882352941177,1.012254901960784,1126,2.759803921568627,37.76,-120.87,19488,1.164
1.625,26,5.6,0.8,9,1.8,37.75,-120.85,19489,0.85
3.3169,15,5.81505728314239,1.078559738134206,1684,2.756137479541735,37.78,-120.85,19490,1.312
2.2679,25,3.971698113207547,0.9622641509433962,303,2.858490566037736,37.78,-120.85,19491,0.713
2.4583,35,4.04,0.96,261,2.61,37.77,-120.85,19492,0.75
2.2386,30,4.725738396624473,1.046413502109705,609,2.569620253164557,37.78,-120.85,19493,0.872
1.6759,20,4.281795511221945,1.00498753117207,1062,2.648379052369077,37.77,-120.83,19494,1.167
1.3583,10,4.5,1.170212765957447,295,3.138297872340425,37.77,-120.85,19495,0.852
2.9125,21,5.240963855421687,1.156626506024096,219,2.63855421686747,37.76,-120.83,19496,1.125
3.6875,16,5.761290322580646,1.058064516129032,548,3.535483870967742,37.79,-120.83,19497,1.219
2.3023,37,4.926952141057934,1.012594458438287,1265,3.18639798488665,37.74,-120.93,19498,0.919
2.3469,35,4.383458646616542,1.007518796992481,515,1.93609022556391,37.74,-120.94,19499,0.902
3.0043,18,5.745424292845258,1.108153078202995,1958,3.257903494176373,37.74,-120.95,19500,1.565
2.8565,12,4.863881401617251,0.9595687331536388,2650,3.571428571428572,37.73,-120.95,19501,0.927
2.6343,14,4.696308724832215,1.036912751677852,2294,3.848993288590604,37.73,-120.93,19502,0.815
4.3864,18,5.507042253521127,1.0,247,3.47887323943662,37.72,-120.93,19503,1.795
2.4211,22,5.046511627906977,1.034883720930233,195,2.267441860465116,37.71,-120.98,19504,2.688
3.5877,14,5.53314606741573,1.060112359550562,4356,2.447191011235955,37.7,-120.99,19505,1.609
3.8598,14,5.684536082474227,0.9371134020618557,2819,2.906185567010309,37.69,-120.97,19506,1.744
3.25,19,5.70945945945946,1.10472972972973,855,2.888513513513514,37.74,-120.91,19507,1.767
2.4063,31,5.6,1.026666666666667,429,2.86,37.73,-120.91,19508,1.702
1.6172,24,4.705357142857143,1.0,270,2.410714285714286,37.7,-120.92,19509,1.563
4.4,25,7.23021582733813,1.143884892086331,390,2.805755395683453,37.7,-120.94,19510,1.741
5.7476,19,8.04535637149028,1.172786177105831,1412,3.049676025917927,37.73,-120.97,19511,2.486
8.7783,14,7.867109634551495,0.9867109634551495,796,2.644518272425249,37.74,-121.01,19512,4.35
2.5486,23,5.604081632653061,1.077551020408163,677,2.763265306122449,37.72,-121.01,19513,1.611
4.9236,5,5.682619647355164,1.057934508816121,1246,3.138539042821159,37.73,-121.06,19514,1.559
3.375,39,6.027027027027027,1.0,92,2.486486486486486,37.71,-121.07,19515,2.125
3.2246,19,5.764024933214603,1.079252003561888,3559,3.169189670525379,37.69,-121.08,19516,1.293
3.2391,29,5.968888888888888,0.9911111111111112,751,3.337777777777778,37.7,-121.14,19517,1.875
3.3482,30,5.680412371134021,0.979381443298969,800,2.74914089347079,37.67,-121.09,19518,2.2
3.8864,42,6.226480836236933,1.031358885017422,921,3.209059233449477,37.61,-121.09,19519,1.714
2.875,43,6.314720812182741,1.060913705583756,611,3.101522842639594,37.64,-121.18,19520,1.875
3.462,7,5.443670150987225,1.072590011614402,4827,2.803135888501742,37.7,-121.06,19521,1.519
3.3036,52,8.725,1.475,121,3.025,37.7,-121.04,19522,1.975
4.5332,5,6.095873015873016,1.040634920634921,4449,2.824761904761905,37.69,-121.04,19523,1.955
3.6023,25,4.813953488372093,0.9534883720930233,87,2.023255813953488,37.71,-121.02,19524,1.313
3.4632,6,5.488421052631579,1.172631578947368,1266,2.665263157894737,37.69,-121.03,19525,1.377
3.3438,16,5.227067669172932,0.9774436090225563,2126,3.196992481203007,37.7,-121.02,19526,1.254
2.25,52,3.090909090909091,0.696969696969697,35,1.060606060606061,37.71,-121.0,19527,1.75
3.2447,12,4.936859147328656,1.028602266594711,4656,2.512682137075013,37.7,-121.01,19528,1.422
3.4167,31,7.023255813953488,1.131782945736434,383,2.968992248062015,37.67,-121.06,19529,1.969
4.6053,6,6.132550335570469,1.003355704697987,1993,3.343959731543624,37.66,-121.06,19530,1.501
4.5701,5,5.965317919075145,1.05009633911368,1760,3.391136801541426,37.65,-121.05,19531,1.464
4.1705,11,5.563758389261745,1.01006711409396,913,3.063758389261745,37.66,-121.04,19532,1.628
3.3567,8,5.367123287671233,1.038356164383562,995,2.726027397260274,37.65,-121.04,19533,1.291
3.9844,37,10.13513513513514,1.567567567567568,120,3.243243243243243,37.65,-121.03,19534,1.5
0.536,16,2.111111111111111,2.111111111111111,166,18.44444444444444,37.67,-121.04,19535,1.625
3.4079,18,5.523885350318471,1.052547770700637,1452,2.312101910828026,37.69,-121.0,19536,1.475
2.48,20,4.645390070921986,1.078014184397163,1538,2.181560283687943,37.69,-121.01,19537,1.356
5.5,33,6.225563909774436,0.924812030075188,373,2.804511278195489,37.68,-121.01,19538,1.462
6.9682,15,6.285714285714286,0.9183673469387755,408,2.081632653061225,37.68,-121.0,19539,1.824
4.9904,29,6.328260869565217,0.967391304347826,1170,2.543478260869565,37.68,-121.0,19540,1.581
3.5775,33,5.767857142857143,1.048214285714286,1579,2.819642857142857,37.68,-121.01,19541,1.097
1.125,26,5.0,1.0,47,2.611111111111111,37.67,-121.0,19542,0.875
2.0272,18,4.546985815602837,1.038120567375886,3622,3.210992907801419,37.68,-121.04,19543,0.927
2.3783,28,5.023684210526316,1.047368421052632,1140,3.0,37.68,-121.04,19544,0.814
3.5208,19,4.743781094527363,0.9825870646766169,2219,2.759950248756219,37.69,-121.02,19545,1.45
3.8065,5,5.436657681940701,1.039083557951483,1967,2.650943396226415,37.69,-121.03,19546,1.46
3.0217,9,5.006324110671937,1.071146245059289,3265,2.58102766798419,37.69,-121.04,19547,1.609
3.996,25,5.643598615916955,1.017301038062284,1834,3.173010380622837,37.68,-121.02,19548,1.145
2.6567,20,5.295867768595041,1.033057851239669,2016,3.332231404958678,37.68,-121.03,19549,1.104
3.7857,27,6.371335504885994,1.06514657980456,1004,3.270358306188925,37.68,-121.03,19550,1.105
3.5489,28,5.152329749103942,1.003584229390681,1608,2.881720430107527,37.68,-121.02,19551,1.064
4.2471,4,5.816950633464395,1.058977719528178,6420,2.804718217562254,37.68,-120.94,19552,1.621
4.3864,15,5.691449814126394,1.085501858736059,1624,3.018587360594795,37.67,-120.95,19553,1.376
4.2823,16,6.170398009950249,1.121890547263682,2654,3.300995024875622,37.66,-120.96,19554,1.383
5.1473,16,6.663690476190476,0.9627976190476191,1990,2.961309523809524,37.66,-120.95,19555,1.884
2.2279,37,6.181818181818182,0.9090909090909091,72,3.272727272727273,37.65,-120.95,19556,2.25
3.3844,6,5.420807453416149,1.020186335403727,2075,3.222049689440994,37.67,-120.93,19557,1.385
4.744,10,6.310258548790659,1.124270225187656,3227,2.691409507923269,37.66,-120.93,19558,1.481
6.8654,17,8.433823529411764,1.029411764705882,327,2.404411764705882,37.66,-120.94,19559,2.905
5.5684,18,6.743099787685775,0.9936305732484076,1296,2.751592356687898,37.69,-120.98,19560,1.851
6.4788,25,7.278215223097113,1.007874015748031,1060,2.782152230971128,37.69,-120.99,19561,1.994
2.6932,30,6.058282208588957,1.150306748466258,732,2.245398773006135,37.68,-120.99,19562,0.949
3.1912,24,5.0,0.8085106382978723,347,2.460992907801419,37.68,-120.98,19563,1.496
